FORMA|KEY|SIGL
vuoil|vuoil|g
descouvrir|descouvrir|g
por_ce_que|por_ce_que|g
##|##
vos|vos1|g
sor|sor|g
ce|ce1|g
me|me|g
consoillés|consoillés2|g
##|##
.|.|g
vos|vos1|g
veés|veés|g
bien|bien4|g
qe|qe3|g
##|##
tos|tos7|g
les|les|g
aut|aut2|g
homes|homes|g
de|de|g
##|##
cestui|cestui3|g
païs|païs|g
sont|sont2|g
à|à|g
ceste|ceste1|g
##|##
feste|feste|g
asemblees|asemblees|g
,|,|g
et|et|g
avec|avec|g
##|##
els|els1|g
moult_de|moult_de|g
menue|menue|g
gent|gent|g
.|.|g
##|##
si|si|g
ont|ont|g
avec|avec|g
els|els1|g
moult|moult|g
##|##
grant|grant1|g
tresor|tresor|g
d’|d’|g
or|or1|g
et|et|g
##|##
d’|d’|g
argent|argent|g
et|et|g
dou|dou|g
dras|dras|g
##|##
de|de|g
soie|soie|g
;|;|g
et|et|g
avec|avec|g
se|se4|g
##|##
i|i|g
est|est|g
la|la|g
plus|plus|g
belle|belle|g
##|##
dame|dame|g
qi|qi|g
soit|soit|g
au|au|g
monde|monde1|g
##|##
,|,|g
ensi_com|ensi_com|g
je|je|g
croi|croi|g
,|,|g
##|##
qi|qi|g
est|est1|g
roïne|roïne|g
de|de|g
cestui|cestui3|g
##|##
païs|païs|g
.|.|g
por|por|g
qoi|qoi|g
je|je|g
##|##
vos|vos|g
di|di|g
qe|qe3|g
,|,|g
c’|c’|g
##|##
il|il2|g
vos|vos|g
pleïst|pleïst|g
ou|ou|g
le|le|g
##|##
meillor|meillor5|g
vos|vos|g
senblast|senblast|g
,|,|g
je|je|g
##|##
loëroie|loëroie|g
qe|qe3|g
cestui|cestui2|g
tenple|tenple|g
fust|fust4|g
##|##
asaillis|asaillis|g
et|et|g
ceste|ceste1|g
gent|gent|g
morte|morte|g
##|##
et|et|g
prise|prise|g
,|,|g
et|et|g
dame|dame|g
##|##
heleine|heleine|g
,|,|g
qi|qi|g
est|est|g
de_denz|de_denz|g
##|##
le|le|g
tenple|tenple1|g
,|,|g
ausi|ausi|g
en|en|g
##|##
soit|soit2|g
menee|menee|g
.|.|g
et|et|g
je|je|g
##|##
cuit|cuit1|g
qe|qe3|g
,|,|g
se|se2|g
nos|nos|g
##|##
ensi|ensi|g
le|le6|g
feisons|feisons|g
,|,|g
qe|qe3|g
##|##
nos|nos|g
i|i|g
conquerrons|conquerrons|g
henor|henor|g
et|et|g
##|##
pris|pris|g
et|et|g
si|si|g
i|i|g
gaagnerons|gaagnerons|g
##|##
moult|moult|g
grant|grant1|g
tresor|tresor|g
et|et|g
moult_de|moult_de|g
##|##
bons|bons|g
prisons|prisons|g
,|,|g
et|et|g
avec|avec|g
##|##
se|se4|g
la|la|g
roïne|roïne|g
de|de|g
cestui|cestui3|g
##|##
païs|païs|g
.|.|g
se|se2|g
nos|nos|g
ensi|ensi|g
##|##
le|le6|g
feison|feison|g
,|,|g
je|je|g
cuit|cuit1|g
##|##
que|que|g
nos|nos|g
et|et|g
nostre|nostre2|g
pris|pris5|g
##|##
en|en|g
sera|sera1|g
doublés|doublés|g
et|et|g
nostre|nostre|g
##|##
renomee|renomee|g
en|en|g
sera|sera1|g
creüe|creüe|g
et|et|g
##|##
ensausee|ensausee|g
,|,|g
et|et|g
la|la|g
honte|honte|g
##|##
des|des2|g
gresois|gresois1|g
en|en|g
sera|sera1|g
ramenceüe|ramenceüe|g
##|##
jusque|jusque|g
mil|mil|g
ans|ans1|g
.|.|g
car|car|g
##|##
je|je|g
vos|vos|g
di|di|g
bien|bien4|g
,|,|g
##|##
selonc|selonc|g
mon|mon1|g
cuidier|cuidier|g
,|,|g
que|que|g
##|##
nos|nos|g
ne|ne|g
porrons|porrons|g
en|en|g
toute|toute|g
##|##
grese|grese|g
trover|trover|g
ni|ni|g
en|en|g
mer|mer|g
##|##
ni|ni|g
en|en|g
terre|terre|g
où|où|g
nos|nos|g
##|##
poïsons|poïsons|g
mies|mies|g
esploitier|esploitier|g
ne|ne|g
plus|plus|g
##|##
damegier|damegier|g
nos|nos4|g
enemis|enemis|g
sans|sans|g
grant|grant1|g
##|##
perils|perils|g
.|.|g
vos|vos1|g
veés|veés|g
bien|bien4|g
##|##
qe|qe3|g
poi_de|poi_de|g
gent|gent|g
soumes|soumes|g
,|,|g
##|##
si|si|g
ne|ne|g
porrons|porrons|g
par|par|g
force|force|g
##|##
predre|predre|g
ni|ni|g
chastel|chastel|g
ne|ne|g
cité|cité|g
##|##
.|.|g
et|et|g
por_ce|por_ce|g
consoillés|consoillés2|g
ce_q’|ce_q’|g
##|##
il|il2|g
vos|vos|g
semble|semble|g
de|de|g
cestui|cestui3|g
##|##
fet|fet9|g
"|"||g
.|.|g
de|de|g
se|se4|g
##|##
meïsmes|meïsmes3|g
à|à|g
celui|celui1|g
parlement|parlement|g
ot|ot1|g
##|##
dit|dit4|g
plusor|plusor|g
devers|devers1|g
raisons|raisons|g
mes|mes|g
##|##
en_la_fin|en_la_fin|g
loërent|loërent|g
ce_que|ce_que|g
paris|paris1|g
dist|dist|g
##|##
sanz|sanz|g
grant|grant1|g
contredit|contredit|g
,|,|g
qe|qe3|g
##|##
le|le|g
tenple|tenple|g
fu|fu1|g
asaillis|asaillis|g
et|et|g
##|##
rot|rot|g
et|et|g
debrisiéz|debrisiéz|g
et|et|g
roubés|roubés1|g
##|##
et|et|g
les|les|g
homes|homes1|g
mors|mors2|g
et|et|g
##|##
pris|pris6|g
et|et|g
detrenchés|detrenchés|g
.|.|g
adonc|adonc|g
##|##
fu|fu|g
paris|paris1|g
moult|moult|g
liés|liés|g
,|,|g
##|##
si|si|g
dist|dist|g
q’|q’1|g
il|il|g
voloit|voloit1|g
##|##
faire|faire|g
en_tel_mainiere|en_tel_mainiere|g
car|car|g
,|,|g
quant|quant|g
##|##
la|la|g
nuit|nuit|g
venist|venist|g
qe|qe3|g
la|la|g
##|##
lune|lune|g
fust|fust6|g
chouchee|chouchee|g
,|,|g
il|il|g
##|##
voloit|voloit|g
qe|qe3|g
ses|ses2|g
genz|genz|g
s’|s’1|g
##|##
armassent|armassent|g
tos|tos4|g
bien|bien4|g
et|et|g
biaus|biaus4|g
##|##
et|et|g
se|se1|g
meïssent|meïssent|g
à|à|g
la|la|g
##|##
voie|voie|g
hordineement|hordineement|g
et|et|g
à_celee|à_celee|g
.|.|g
##|##
"|"||g
cels|cels|g
qi|qi|g
à|à|g
nes|nes1|g
##|##
remandront|remandront|g
aïent|aïent1|g
lor|lor5|g
ancres|ancres|g
levees|levees1|g
##|##
et|et|g
lor|lor5|g
voilles|voilles|g
collees|collees|g
por|por|g
##|##
nos|nos1|g
recoillir|recoillir|g
tot_maintenant|tot_maintenant|g
;|;|g
si|si|g
feirons|feirons|g
##|##
entre|entre|g
nos|nos1|g
tel|tel2|g
signe|signe|g
qi|qi2|g
##|##
bien|bien4|g
le|le4|g
conoisirons|conoisirons|g
quant|quant|g
ensi|ensi|g
##|##
seroumes|seroumes|g
atornés|atornés1|g
,|,|g
adonc|adonc|g
nos|nos|g
##|##
metrons|metrons|g
à|à|g
la|la|g
voie|voie|g
ensi|ensi|g
##|##
aparoillés|aparoillés7|g
et|et|g
asaudrons|asaudrons|g
le|le|g
temple|temple1|g
##|##
,|,|g
et|et|g
je|je|g
sai|sai|g
veraiement|veraiement|g
##|##
qe|qe3|g
nos|nos|g
le|le4|g
prenderons|prenderons|g
sans|sans|g
##|##
nulle|nulle|g
defensions|defensions|g
"|"||g
.|.|g
cestui|cestui2|g
##|##
consoil|consoil|g
fu|fu1|g
moult|moult|g
loés|loés|g
de|de|g
##|##
tos|tos5|g
,|,|g
si|si|g
alerent|alerent|g
souper|souper|g
##|##
,|,|g
puis|puis|g
se|se1|g
repouserent|repouserent|g
un_poi|un_poi|g
##|##
.|.|g
et|et|g
quant|quant|g
il|il2|g
vint|vint|g
##|##
vers|vers|g
le|le1|g
premier|premier|g
sons|sons|g
,|,|g
##|##
qe|qe3|g
la|la|g
lune|lune|g
fu|fu2|g
echouchee|echouchee|g
##|##
,|,|g
paris|paris1|g
et|et|g
sa|sa|g
conpaignie|conpaignie|g
##|##
s’|s’1|g
armerent|armerent|g
et|et|g
se|se1|g
mistrent|mistrent|g
##|##
à|à|g
la|la|g
voie|voie|g
bien|bien4|g
et|et|g
##|##
ordeneement|ordeneement|g
et|et|g
à_celee|à_celee|g
,|,|g
et|et|g
##|##
s’|s’1|g
en|en|g
alerent|alerent1|g
droit|droit|g
au|au|g
##|##
tenple|tenple1|g
là_où|là_où|g
cels|cels|g
dou|dou|g
païs|païs|g
##|##
veillerent|veillerent|g
tos|tos7|g
,|,|g
si|si|g
fesoient|fesoient|g
##|##
moult|moult|g
noise|noise|g
et|et|g
grant|grant1|g
soulaz|soulaz|g
##|##
.|.|g
l’|l’1|g
autre|autre4|g
gent|gent|g
qi|qi|g
##|##
estoient|estoient1|g
en|en|g
la|la|g
cité|cité|g
dormorent|dormorent|g
##|##
tos|tos4|g
car|car|g
nen|nen|g
avoient|avoient|g
paor|paor|g
##|##
ni|ni|g
regart|regart|g
nuls|nuls1|g
por_ce_qe|por_ce_qe|g
seürs|seürs|g
##|##
cuidoient|cuidoient|g
estre|estre3|g
,|,|g
mes|mes|g
nen|nen|g
##|##
estoient|estoient|g
mie|mie|g
car|car|g
adonc|adonc|g
avint|avint|g
##|##
il|il2|g
ce|ce|g
por|por|g
qoi|qoi|g
il|il1|g
##|##
orent|orent|g
moult|moult|g
grant|grant1|g
destorbier|destorbier|g
,|,|g
##|##
et|et|g
puis_aprés|puis_aprés|g
en|en|g
vint|vint|g
moult|moult|g
##|##
grant|grant4|g
destrutions|destrutions|g
por_ce_qe|por_ce_qe|g
enluec|enluec|g
fu|fu1|g
##|##
fait|fait2|g
à_cele_fois|à_cele_fois|g
.|.|g
coment|coment|g
il|il1|g
##|##
rouberent|rouberent|g
le|le|g
tenple|tenple1|g
et|et|g
priserent|priserent|g
##|##
dame|dame|g
heleine|heleine|g
et|et|g
moult_de|moult_de|g
l’|l’1|g
##|##
autre|autre4|g
gent|gent|g
tant|tant|g
alerent|alerent|g
les|les|g
##|##
troiez|troiez|g
en_tel_mainiere_q’|en_tel_mainiere_q’|g
il|il1|g
vindrent|vindrent|g
au|au|g
##|##
temple|temple1|g
;|;|g
et|et|g
quant|quant|g
il|il1|g
furent|furent1|g
##|##
venus|venus1|g
,|,|g
il|il1|g
sonerent|sonerent|g
tot_maintenant|tot_maintenant|g
##|##
un|un|g
gresle|gresle|g
si_com|si_com|g
il|il1|g
avoient|avoient1|g
##|##
establi|establi|g
.|.|g
à|à|g
celui|celui1|g
son|son3|g
##|##
mist|mist|g
ciascun|ciascun|g
main|main|g
à|à|g
l’|l’1|g
##|##
espee|espee|g
et|et|g
la|la1|g
traïst|traïst|g
hors|hors|g
##|##
dou|dou|g
frore|frore|g
,|,|g
puis|puis|g
corurent|corurent|g
##|##
sus|sus|g
à|à|g
cele|cele|g
gent|gent|g
et|et|g
##|##
les|les4|g
ferirent|ferirent|g
des|des2|g
espees|espees|g
et|et|g
##|##
les|les4|g
ocistrent|ocistrent1|g
et|et|g
detrencherent|detrencherent1|g
en_poi_d’|en_poi_d’|g
##|##
ore|ore1|g
à|à|g
tot|tot7|g
lor|lor2|g
volontés|volontés1|g
##|##
.|.|g
dame|dame|g
heleine|heleine|g
,|,|g
la|la|g
##|##
belle|belle|g
dame|dame|g
et|et|g
la|la|g
saje|saje3|g
##|##
,|,|g
pristrent|pristrent|g
il|il1|g
qi|qi|g
ne|ne|g
##|##
se|se|g
fist|fist1|g
faire|faire|g
mie|mie|g
guere|guere|g
##|##
force|force|g
;|;|g
des|des1|g
autrees|autrees|g
gens|gens|g
lierent|lierent|g
##|##
tant_com|tant_com|g
il|il1|g
vostrent|vostrent1|g
.|.|g
il|il1|g
##|##
pristrent|pristrent|g
avec|avec|g
dame|dame|g
heleine|heleine|g
maintes|maintes3|g
##|##
dames|dames|g
et|et|g
damoiseles|damoiseles1|g
de|de|g
haut|haut|g
##|##
paraje|paraje|g
q’|q’|g
il|il1|g
enmenerent|enmenerent|g
ho|ho|g
##|##
els|els1|g
.|.|g
cels|cels|g
qe|qe|g
si|si|g
##|##
soudainement|soudainement|g
furent|furent2|g
asaillis|asaillis1|g
furent|furent4|g
si|si|g
##|##
esbaïs|esbaïs1|g
qi|qi1|g
ne|ne|g
sorent|sorent|g
consoil|consoil1|g
##|##
prendre|prendre|g
,|,|g
defendre|defendre1|g
ni|ni|g
garentir|garentir|g
##|##
;|;|g
por_ce|por_ce|g
furent|furent2|g
il|il1|g
lïés|lïés|g
trois|trois|g
##|##
à|à|g
trois|trois|g
.|.|g
moult|moult|g
horent|horent1|g
##|##
les|les|g
troienz|troienz2|g
tost|tost|g
roubés|roubés2|g
le|le|g
##|##
tenple|tenple1|g
de|de|g
l’|l’|g
or|or1|g
et|et|g
##|##
de|de|g
l’|l’|g
argent|argent|g
et|et|g
de|de|g
##|##
tos|tos1|g
les|les|g
autres|autres2|g
ahornement|ahornement1|g
qi|qi2|g
##|##
moult|moult|g
i|i|g
troverent|troverent|g
à|à|g
grant|grant4|g
##|##
abondance|abondance|g
:|:|g
tant|tant|g
i|i|g
troverent|troverent|g
grant|grant4|g
##|##
richesse|richesse|g
q’|q’1|g
il|il1|g
ne|ne|g
porent|porent1|g
##|##
toute|toute|g
porter|porter|g
à|à|g
celui|celui1|g
point|point1|g
##|##
.|.|g
la|la|g
criee|criee|g
estoit|estoit1|g
moult|moult|g
##|##
grant|grant4|g
qe|qe1|g
les|les|g
gresois|gresois2|g
fesoient|fesoient|g
##|##
por_ce_qe|por_ce_qe|g
navrés|navrés|g
et|et|g
mors|mors2|g
et|et|g
##|##
detrenchés|detrenchés|g
estoient|estoient3|g
moult|moult|g
dolereusement|dolereusement|g
.|.|g
##|##
si|si|g
vos|vos|g
di|di|g
qe|qe3|g
moult|moult|g
##|##
estoit|estoit3|g
bien|bien4|g
avenus|avenus|g
adonc|adonc|g
as|as|g
##|##
troienz|troienz1|g
ce|ce2|g
ne|ne|g
fust|fust5|g
ce_qe|ce_qe|g
##|##
sor|sor|g
le|le|g
port|port|g
avoit|avoit1|g
un|un|g
##|##
chastel|chastel1|g
q’|q’2|g
eslee|eslee|g
avoit|avoit|g
non|non2|g
##|##
.|.|g
en|en|g
celui|celui1|g
chastel|chastel|g
avoit|avoit1|g
##|##
bone|bone|g
gent|gent|g
et|et|g
vaillant|vaillant|g
et|et|g
##|##
saje|saje3|g
et|et|g
,|,|g
quant|quant|g
il|il1|g
##|##
hoïrent|hoïrent|g
le|le|g
cri|cri1|g
,|,|g
il|il1|g
##|##
corirent|corirent1|g
tot_maintenant|tot_maintenant|g
à|à|g
lor|lor5|g
armes|armes|g
##|##
,|,|g
si|si|g
furent|furent4|g
moult|moult|g
tost|tost|g
##|##
armés|armés2|g
et|et|g
mis|mis6|g
à|à|g
la|la|g
##|##
voie|voie|g
vers|vers|g
la|la|g
citee|citee|g
.|.|g
##|##
si|si|g
avoient|avoient|g
ho|ho|g
els|els1|g
moult|moult|g
##|##
grant|grant1|g
luminaire|luminaire|g
de|de|g
scandoiles|scandoiles|g
et|et|g
##|##
de|de|g
blandons|blandons|g
,|,|g
dou|dou|g
qels|qels|g
##|##
i|i|g
veoient|veoient|g
moult|moult|g
clerement|clerement|g
.|.|g
##|##
et|et|g
ensi|ensi|g
alant|alant|g
vers|vers|g
la|la|g
##|##
criee|criee|g
,|,|g
encontrerent|encontrerent|g
les|les|g
troienz|troienz1|g
##|##
qi|qi|g
venoient|venoient|g
chargés|chargés|g
dou|dou|g
tresor|tresor|g
##|##
et|et|g
de|de|g
l’|l’|g
avoir|avoir1|g
et|et|g
##|##
menoient|menoient|g
avec|avec|g
els|els1|g
moult_de|moult_de|g
prisoniers|prisoniers|g
##|##
ausi|ausi|g
lïés|lïés1|g
qi|qi|g
crioient|crioient|g
et|et|g
##|##
braoient|braoient|g
.|.|g
et|et|g
quant|quant|g
il|il1|g
##|##
les|les4|g
virent|virent|g
ensi|ensi|g
aler|aler|g
,|,|g
##|##
il|il1|g
ne|ne|g
firent|firent|g
nuls|nuls1|g
delaiement|delaiement1|g
##|##
,|,|g
ains|ains|g
se|se1|g
ferirent|ferirent1|g
entr’|entr’|g
##|##
elx|elx|g
,|,|g
si|si|g
comencerent|comencerent|g
à|à|g
##|##
ferir|ferir1|g
et|et|g
à|à|g
doner|doner|g
d’|d’|g
##|##
espees|espees|g
et|et|g
de|de|g
lances|lances|g
et|et|g
##|##
de|de|g
cugnees|cugnees|g
et|et|g
de|de|g
gusarmes|gusarmes|g
##|##
moult|moult|g
grant|grant4|g
coux|coux|g
.|.|g
si|si|g
##|##
vos|vos|g
di|di|g
qe|qe3|g
,|,|g
se|se2|g
##|##
les|les|g
troienz|troienz2|g
ne|ne|g
fussent|fussent1|g
si|si|g
##|##
bien|bien4|g
armés|armés|g
com|com|g
il|il1|g
estoient|estoient|g
##|##
,|,|g
jamés|jamés|g
ne|ne|g
fussent|fussent2|g
à|à|g
##|##
troie|troie|g
repairés|repairés1|g
.|.|g
coment|coment|g
les|les|g
##|##
troienz|troienz2|g
furent|furent2|g
asaillis|asaillis1|g
et|et|g
moult|moult|g
##|##
conbatus|conbatus|g
qant|qant|g
il|il1|g
repairoient|repairoient|g
à|à|g
##|##
lor|lor5|g
nes|nes1|g
à|à|g
els|els1|g
dou|dou|g
##|##
chastel|chastel|g
les|les4|g
hont|hont|g
si|si|g
fort|fort|g
##|##
chargés|chargés1|g
et|et|g
maumis|maumis1|g
qe|qe3|g
à_poi_q’|à_poi_q’|g
##|##
il|il1|g
ne|ne|g
li|li4|g
mistrent|mistrent|g
à|à|g
##|##
desconfiture|desconfiture|g
car|car|g
il|il1|g
le|le5|g
troverent|troverent|g
##|##
tos|tos1|g
chargés|chargés|g
de|de|g
l’|l’|g
avoir|avoir1|g
##|##
et|et|g
dou|dou|g
tresor|tresor|g
q’|q’|g
il|il1|g
##|##
avoient|avoient1|g
pris|pris1|g
.|.|g
si|si|g
vos|vos|g
##|##
di|di|g
qe|qe3|g
lor|lor4|g
besoignoit|besoignoit|g
moult|moult|g
##|##
bien|bien4|g
qe|qe3|g
lor|lor5|g
nes|nes1|g
fussent|fussent3|g
##|##
si|si|g
près|près|g
com|com|g
elle|elle1|g
estoient|estoient1|g
##|##
por_ce_qe|por_ce_qe|g
à|à|g
moult|moult|g
grant|grant4|g
poine|poine|g
##|##
i|i|g
chargerent|chargerent|g
l’|l’|g
avoir|avoir1|g
et|et|g
##|##
les|les|g
prisons|prisons|g
.|.|g
si|si|g
en|en|g
##|##
i|i|g
ot|ot2|g
avant|avant|g
asés_de|asés_de|g
mors|mors3|g
##|##
.|.|g
quant|quant|g
il|il1|g
orent|orent1|g
chargee|chargee|g
##|##
la|la|g
roube|roube|g
et|et|g
les|les|g
presoniers|presoniers|g
##|##
,|,|g
il|il1|g
retornerent|retornerent|g
sor|sor|g
les|les|g
##|##
gresois|gresois1|g
,|,|g
les|les|g
escus|escus|g
pris|pris4|g
##|##
et|et|g
les|les1|g
espees|espees|g
traites|traites|g
,|,|g
##|##
si|si|g
lor|lor4|g
dounerent|dounerent|g
moult|moult|g
grant|grant4|g
##|##
coux|coux|g
et|et|g
les|les4|g
hocistrent|hocistrent|g
et|et|g
##|##
detrencherent|detrencherent1|g
,|,|g
neis|neis|g
de|de|g
lor|lor4|g
##|##
meïsmes|meïsmes6|g
hocïoient|hocïoient|g
il|il1|g
por|por|g
la|la|g
##|##
escurtés|escurtés|g
de|de|g
la|la|g
nuit|nuit|g
qi|qi|g
##|##
ne|ne|g
·s|·s|g
connoisoient|connoisoient|g
.|.|g
à_la_fin|à_la_fin|g
##|##
furent|furent2|g
les|les|g
gresois|gresois2|g
dou|dou|g
chastel|chastel|g
##|##
desconfis|desconfis|g
et|et|g
hocis|hocis1|g
et|et|g
pris|pris6|g
##|##
,|,|g
si|si|g
se|se1|g
mistrent|mistrent|g
en|en|g
##|##
fuie|fuie|g
vers|vers|g
la|la|g
forteresse|forteresse|g
dou|dou|g
##|##
chastel|chastel|g
desconfis|desconfis1|g
et|et|g
hocis|hocis|g
et|et|g
##|##
pris|pris4|g
,|,|g
si|si|g
se|se1|g
mistrent|mistrent|g
##|##
de_denz|de_denz|g
le|le|g
chastel|chastel|g
et|et|g
cloistrent|cloistrent|g
##|##
les|les1|g
portes|portes|g
.|.|g
coment|coment|g
les|les|g
##|##
troiens|troiens|g
se|se1|g
recoillirent|recoillirent|g
desus|desus1|g
lor|lor5|g
##|##
nes|nes1|g
quant|quant|g
la|la|g
desconfiture|desconfiture|g
fu|fu1|g
##|##
ensi|ensi|g
fete|fete|g
,|,|g
les|les|g
troiens|troiens|g
##|##
se|se1|g
recoillirent|recoillirent|g
tot|tot5|g
sor|sor|g
lor|lor5|g
##|##
nes|nes1|g
,|,|g
fors|fors|g
le|le1|g
mors|mors3|g
##|##
qi|qi|g
asés|asés|g
en|en|g
remestrent|remestrent|g
en|en|g
##|##
la|la|g
contree|contree|g
,|,|g
qi|qi|g
ne|ne|g
##|##
retornerent|retornerent|g
à|à|g
troie|troie|g
jamés|jamés|g
,|,|g
##|##
de|de|g
qoi|qoi|g
lor|lor7|g
amis|amis2|g
plorerent|plorerent|g
##|##
et|et|g
plaignirent|plaignirent|g
lonc|lonc|g
tenz|tenz|g
aprés|aprés1|g
##|##
.|.|g
et|et|g
quant|quant|g
il|il1|g
furent|furent2|g
##|##
ensi|ensi|g
recoillis|recoillis1|g
,|,|g
il|il1|g
demorerent|demorerent|g
##|##
au|au|g
port|port|g
jusque|jusque|g
la|la|g
maitinee|maitinee|g
##|##
,|,|g
puis|puis|g
se|se1|g
mistrent|mistrent|g
à|à|g
##|##
la|la|g
voie|voie|g
car|car|g
li|li|g
tens|tens|g
##|##
estoit|estoit1|g
doux|doux|g
et|et|g
soëf|soëf|g
et|et|g
##|##
l’|l’|g
air|air1|g
estoit|estoit1|g
cler|cler|g
et|et|g
##|##
serin|serin|g
.|.|g
celui|celui1|g
jor|jor|g
nagerent|nagerent|g
##|##
jusque|jusque|g
soir|soir|g
fu|fu2|g
venus|venus|g
,|,|g
##|##
li|li|g
vent|vent1|g
baisa|baisa1|g
et|et|g
la|la|g
##|##
mer|mer|g
fu|fu|g
qoie|qoie|g
et|et|g
soëf|soëf1|g
##|##
.|.|g
il|il1|g
estoient|estoient1|g
en|en|g
moult|moult|g
##|##
grant|grant1|g
talent|talent|g
d’|d’|g
aler|aler|g
en|en|g
##|##
lor|lor1|g
païs|païs|g
,|,|g
por_ce|por_ce|g
prioient|prioient|g
##|##
tot|tot1|g
les|les|g
diex|diex|g
qi|qi|g
lor|lor4|g
##|##
donassent|donassent|g
bon|bon1|g
vent|vent|g
et|et|g
droiturier|droiturier|g
##|##
q’|q’1|g
il|il1|g
peüssent|peüssent|g
tost|tost|g
aler|aler|g
##|##
.|.|g
qe|qe2|g
vos|vos|g
doi|doi1|g
dire|dire|g
##|##
?|?|g
il|il1|g
nagerent|nagerent|g
tant|tant|g
as|as|g
estoilles|estoilles|g
##|##
et|et|g
au|au|g
soleil|soleil|g
q’|q’1|g
il|il1|g
##|##
ariverent|ariverent|g
avant|avant1|g
le|le1|g
set|set1|g
jors|jors|g
##|##
en|en|g
lor|lor2|g
contree|contree|g
.|.|g
ce|ce|g
##|##
fu|fu3|g
à|à|g
un|un|g
chastel|chastel|g
qi|qi|g
##|##
ert|ert|g
apellés|apellés|g
atenedon|atenedon|g
,|,|g
qi|qi|g
##|##
estoit|estoit|g
près_de|près_de|g
troie|troie|g
à|à|g
sis|sis|g
##|##
liues|liues|g
.|.|g
li|li|g
chastel|chastel1|g
estoit|estoit1|g
##|##
moult|moult|g
bel|bel|g
et|et|g
moult|moult|g
riche|riche2|g
##|##
et|et|g
delitable|delitable|g
,|,|g
si|si|g
i|i|g
##|##
demorerent|demorerent|g
cele|cele|g
nuit|nuit|g
moult|moult|g
haisiement|haisiement|g
##|##
.|.|g
maintenant|maintenant|g
prist|prist|g
paris|paris1|g
un|un|g
##|##
sien|sien|g
mesaje|mesaje1|g
,|,|g
si|si|g
l’|l’5|g
##|##
envoia|envoia|g
à|à|g
troie|troie|g
por|por|g
fere|fere|g
##|##
savoir|savoir1|g
au|au|g
roi|roi1|g
coment|coment|g
il|il|g
##|##
estoit|estoit3|g
arivés|arivés2|g
.|.|g
li|li|g
mesaje|mesaje|g
##|##
se|se|g
mist|mist|g
à|à|g
la|la|g
voie|voie|g
##|##
et|et|g
tant|tant|g
fist|fist|g
q’|q’1|g
il|il|g
##|##
vint|vint|g
devant|devant1|g
le|le|g
roi|roi1|g
et|et|g
##|##
li|li2|g
conta|conta|g
coment|coment|g
paris|paris1|g
et|et|g
##|##
sa|sa|g
conpaignie|conpaignie|g
estoient|estoient2|g
arivés|arivés3|g
à|à|g
##|##
atenedon|atenedon1|g
,|,|g
et|et|g
coment|coment|g
il|il1|g
##|##
avoient|avoient1|g
en|en|g
grese|grese|g
esploitiés|esploitiés|g
,|,|g
##|##
et|et|g
le|le|g
grant|grant1|g
gaaing|gaaing|g
et|et|g
##|##
la|la|g
grant|grant4|g
proie|proie|g
qu’|qu’|g
il|il1|g
##|##
avoient|avoient1|g
coillie|coillie|g
,|,|g
et|et|g
coment|coment|g
##|##
il|il1|g
avoient|avoient1|g
dame|dame|g
heleine|heleine|g
amenee|amenee|g
##|##
qi|qi|g
estoit|estoit1|g
fille|fille|g
au|au|g
roi|roi1|g
##|##
menelaus|menelaus|g
.|.|g
quant|quant|g
les|les|g
rois|rois|g
##|##
et|et|g
les|les|g
autres|autres1|g
barons|barons2|g
hoïrent|hoïrent|g
##|##
les|les1|g
novelles|novelles|g
,|,|g
il|il1|g
en|en|g
##|##
furent|furent4|g
moult|moult|g
aleigre|aleigre2|g
et|et|g
joieus|joieus|g
##|##
,|,|g
mes|mes|g
je|je|g
vos|vos|g
di|di|g
##|##
qe|qe3|g
cele|cele|g
grant|grant4|g
alegresse|alegresse|g
lor|lor4|g
##|##
retorna|retorna|g
puis|puis|g
en|en|g
grant|grant4|g
tristor|tristor|g
##|##
car|car|g
tels|tels|g
en|en|g
firent|firent|g
grant|grant4|g
##|##
joie|joie|g
qi|qi|g
en|en|g
furent|furent4|g
tristes|tristes|g
##|##
et|et|g
corrociéz|corrociéz3|g
à|à|g
desmesure|desmesure|g
.|.|g
##|##
ci|ci|g
dit|dit|g
coment|coment|g
dame|dame|g
helene|helene|g
##|##
se|se|g
demente|demente|g
et|et|g
se|se|g
plaint|plaint|g
##|##
ho|ho|g
les|les1|g
autres|autres3|g
dames|dames|g
et|et|g
##|##
damoiselles|damoiselles|g
qui|qui|g
avec|avec|g
li|li3|g
estoient|estoient3|g
##|##
prise|prise|g
ensi_com|ensi_com|g
je|je|g
vos|vos|g
ai|ai1|g
##|##
dit|dit4|g
,|,|g
s’|s’1|g
erbergerent|erbergerent|g
les|les|g
##|##
troienz|troienz2|g
cele|cele|g
nuit|nuit|g
à|à|g
atendon|atendon|g
##|##
.|.|g
quant|quant|g
dame|dame|g
heleine|heleine|g
se|se|g
##|##
vit|vit|g
arivee|arivee|g
en|en|g
estrange|estrange|g
contree|contree|g
##|##
et|et|g
loins|loins|g
de|de|g
son|son1|g
païs|païs|g
##|##
,|,|g
si|si|g
se|se|g
comensa|comensa|g
moult|moult|g
##|##
à|à|g
plaindre|plaindre|g
et|et|g
à|à|g
demencer|demencer|g
##|##
en_tel_mainiere|en_tel_mainiere|g
:|:|g
elle|elle|g
plaignoit|plaignoit1|g
son|son1|g
seignor|seignor|g
##|##
menelax|menelax|g
,|,|g
q’|q’|g
