FORMA|KEY|SIGL
vuoil|vuoil|p
descouvrir|descouvrir|p
por_ce_que|por_ce_que|p
##|##
vos|vos1|p
sor|sor|p
ce|ce1|p
me|me|p
consoillés|consoillés2|p
##|##
.|.|p
vos|vos1|p
veés|veés|p
bien|bien4|p
qe|qe3|p
##|##
tos|tos7|p
les|les|p
aut|aut2|p
homes|homes|p
de|de|p
##|##
cestui|cestui3|p
païs|païs|p
sont|sont2|p
à|à|p
ceste|ceste1|p
##|##
feste|feste|p
asemblees|asemblees|p
,|,|p
et|et|p
avec|avec|p
##|##
els|els1|p
moult_de|moult_de|p
menue|menue|p
gent|gent|p
.|.|p
##|##
si|si|p
ont|ont|p
avec|avec|p
els|els1|p
moult|moult|p
##|##
grant|grant1|p
tresor|tresor|p
d’|d’|p
or|or1|p
et|et|p
##|##
d’|d’|p
argent|argent|p
et|et|p
dou|dou|p
dras|dras|p
##|##
de|de|p
soie|soie|p
;|;|p
et|et|p
avec|avec|p
se|se4|p
##|##
i|i|p
est|est|p
la|la|p
plus|plus|p
belle|belle|p
##|##
dame|dame|p
qi|qi|p
soit|soit|p
au|au|p
monde|monde1|p
##|##
,|,|p
ensi_com|ensi_com|p
je|je|p
croi|croi|p
,|,|p
##|##
qi|qi|p
est|est1|p
roïne|roïne|p
de|de|p
cestui|cestui3|p
##|##
païs|païs|p
.|.|p
por|por|p
qoi|qoi|p
je|je|p
##|##
vos|vos|p
di|di|p
qe|qe3|p
,|,|p
c’|c’|p
##|##
il|il2|p
vos|vos|p
pleïst|pleïst|p
ou|ou|p
le|le|p
##|##
meillor|meillor5|p
vos|vos|p
senblast|senblast|p
,|,|p
je|je|p
##|##
loëroie|loëroie|p
qe|qe3|p
cestui|cestui2|p
tenple|tenple|p
fust|fust4|p
##|##
asaillis|asaillis|p
et|et|p
ceste|ceste1|p
gent|gent|p
morte|morte|p
##|##
et|et|p
prise|prise|p
,|,|p
et|et|p
dame|dame|p
##|##
heleine|heleine|p
,|,|p
qi|qi|p
est|est|p
de_denz|de_denz|p
##|##
le|le|p
tenple|tenple1|p
,|,|p
ausi|ausi|p
en|en|p
##|##
soit|soit2|p
menee|menee|p
.|.|p
et|et|p
je|je|p
##|##
cuit|cuit1|p
qe|qe3|p
,|,|p
se|se2|p
nos|nos|p
##|##
ensi|ensi|p
le|le6|p
feisons|feisons|p
,|,|p
qe|qe3|p
##|##
nos|nos|p
i|i|p
conquerrons|conquerrons|p
henor|henor|p
et|et|p
##|##
pris|pris|p
et|et|p
si|si|p
i|i|p
gaagnerons|gaagnerons|p
##|##
moult|moult|p
grant|grant1|p
tresor|tresor|p
et|et|p
moult_de|moult_de|p
##|##
bons|bons|p
prisons|prisons|p
,|,|p
et|et|p
avec|avec|p
##|##
se|se4|p
la|la|p
roïne|roïne|p
de|de|p
cestui|cestui3|p
##|##
païs|païs|p
.|.|p
se|se2|p
nos|nos|p
ensi|ensi|p
##|##
le|le6|p
feison|feison|p
,|,|p
je|je|p
cuit|cuit1|p
##|##
que|que|p
nos|nos|p
et|et|p
nostre|nostre2|p
pris|pris5|p
##|##
en|en|p
sera|sera1|p
doublés|doublés|p
et|et|p
nostre|nostre|p
##|##
renomee|renomee|p
en|en|p
sera|sera1|p
creüe|creüe|p
et|et|p
##|##
ensausee|ensausee|p
,|,|p
et|et|p
la|la|p
honte|honte|p
##|##
des|des2|p
gresois|gresois1|p
en|en|p
sera|sera1|p
ramenceüe|ramenceüe|p
##|##
jusque|jusque|p
mil|mil|p
ans|ans1|p
.|.|p
car|car|p
##|##
je|je|p
vos|vos|p
di|di|p
bien|bien4|p
,|,|p
##|##
selonc|selonc|p
mon|mon1|p
cuidier|cuidier|p
,|,|p
que|que|p
##|##
nos|nos|p
ne|ne|p
porrons|porrons|p
en|en|p
toute|toute|p
##|##
grese|grese|p
trover|trover|p
ni|ni|p
en|en|p
mer|mer|p
##|##
ni|ni|p
en|en|p
terre|terre|p
où|où|p
nos|nos|p
##|##
poïsons|poïsons|p
mies|mies|p
esploitier|esploitier|p
ne|ne|p
plus|plus|p
##|##
damegier|damegier|p
nos|nos4|p
enemis|enemis|p
sans|sans|p
grant|grant1|p
##|##
perils|perils|p
.|.|p
vos|vos1|p
veés|veés|p
bien|bien4|p
##|##
qe|qe3|p
poi_de|poi_de|p
gent|gent|p
soumes|soumes|p
,|,|p
##|##
si|si|p
ne|ne|p
porrons|porrons|p
par|par|p
force|force|p
##|##
predre|predre|p
ni|ni|p
chastel|chastel|p
ne|ne|p
cité|cité|p
##|##
.|.|p
et|et|p
por_ce|por_ce|p
consoillés|consoillés2|p
ce_q’|ce_q’|p
##|##
il|il2|p
vos|vos|p
semble|semble|p
de|de|p
cestui|cestui3|p
##|##
fet|fet9|p
"|"||p
.|.|p
de|de|p
se|se4|p
##|##
meïsmes|meïsmes3|p
à|à|p
celui|celui1|p
parlement|parlement|p
ot|ot1|p
##|##
dit|dit4|p
plusor|plusor|p
devers|devers1|p
raisons|raisons|p
mes|mes|p
##|##
en_la_fin|en_la_fin|p
loërent|loërent|p
ce_que|ce_que|p
paris|paris1|p
dist|dist|p
##|##
sanz|sanz|p
grant|grant1|p
contredit|contredit|p
,|,|p
qe|qe3|p
##|##
le|le|p
tenple|tenple|p
fu|fu1|p
asaillis|asaillis|p
et|et|p
##|##
rot|rot|p
et|et|p
debrisiéz|debrisiéz|p
et|et|p
roubés|roubés1|p
##|##
et|et|p
les|les|p
homes|homes1|p
mors|mors2|p
et|et|p
##|##
pris|pris6|p
et|et|p
detrenchés|detrenchés|p
.|.|p
adonc|adonc|p
##|##
fu|fu|p
paris|paris1|p
moult|moult|p
liés|liés|p
,|,|p
##|##
si|si|p
dist|dist|p
q’|q’1|p
il|il|p
voloit|voloit1|p
##|##
faire|faire|p
en_tel_mainiere|en_tel_mainiere|p
car|car|p
,|,|p
quant|quant|p
##|##
la|la|p
nuit|nuit|p
venist|venist|p
qe|qe3|p
la|la|p
##|##
lune|lune|p
fust|fust6|p
chouchee|chouchee|p
,|,|p
il|il|p
##|##
voloit|voloit|p
qe|qe3|p
ses|ses2|p
genz|genz|p
s’|s’1|p
##|##
armassent|armassent|p
tos|tos4|p
bien|bien4|p
et|et|p
biaus|biaus4|p
##|##
et|et|p
se|se1|p
meïssent|meïssent|p
à|à|p
la|la|p
##|##
voie|voie|p
hordineement|hordineement|p
et|et|p
à_celee|à_celee|p
.|.|p
##|##
"|"||p
cels|cels|p
qi|qi|p
à|à|p
nes|nes1|p
##|##
remandront|remandront|p
aïent|aïent1|p
lor|lor5|p
ancres|ancres|p
levees|levees1|p
##|##
et|et|p
lor|lor5|p
voilles|voilles|p
collees|collees|p
por|por|p
##|##
nos|nos1|p
recoillir|recoillir|p
tot_maintenant|tot_maintenant|p
;|;|p
si|si|p
feirons|feirons|p
##|##
entre|entre|p
nos|nos1|p
tel|tel2|p
signe|signe|p
qi|qi2|p
##|##
bien|bien4|p
le|le4|p
conoisirons|conoisirons|p
quant|quant|p
ensi|ensi|p
##|##
seroumes|seroumes|p
atornés|atornés1|p
,|,|p
adonc|adonc|p
nos|nos|p
##|##
metrons|metrons|p
à|à|p
la|la|p
voie|voie|p
ensi|ensi|p
##|##
aparoillés|aparoillés7|p
et|et|p
asaudrons|asaudrons|p
le|le|p
temple|temple1|p
##|##
,|,|p
et|et|p
je|je|p
sai|sai|p
veraiement|veraiement|p
##|##
qe|qe3|p
nos|nos|p
le|le4|p
prenderons|prenderons|p
sans|sans|p
##|##
nulle|nulle|p
defensions|defensions|p
"|"||p
.|.|p
cestui|cestui2|p
##|##
consoil|consoil|p
fu|fu1|p
moult|moult|p
loés|loés|p
de|de|p
##|##
tos|tos5|p
,|,|p
si|si|p
alerent|alerent|p
souper|souper|p
##|##
,|,|p
puis|puis|p
se|se1|p
repouserent|repouserent|p
un_poi|un_poi|p
##|##
.|.|p
et|et|p
quant|quant|p
il|il2|p
vint|vint|p
##|##
vers|vers|p
le|le1|p
premier|premier|p
sons|sons|p
,|,|p
##|##
qe|qe3|p
la|la|p
lune|lune|p
fu|fu2|p
echouchee|echouchee|p
##|##
,|,|p
paris|paris1|p
et|et|p
sa|sa|p
conpaignie|conpaignie|p
##|##
s’|s’1|p
armerent|armerent|p
et|et|p
se|se1|p
mistrent|mistrent|p
##|##
à|à|p
la|la|p
voie|voie|p
bien|bien4|p
et|et|p
##|##
ordeneement|ordeneement|p
et|et|p
à_celee|à_celee|p
,|,|p
et|et|p
##|##
s’|s’1|p
en|en|p
alerent|alerent1|p
droit|droit|p
au|au|p
##|##
tenple|tenple1|p
là_où|là_où|p
cels|cels|p
dou|dou|p
païs|païs|p
##|##
veillerent|veillerent|p
tos|tos7|p
,|,|p
si|si|p
fesoient|fesoient|p
##|##
moult|moult|p
noise|noise|p
et|et|p
grant|grant1|p
soulaz|soulaz|p
##|##
.|.|p
l’|l’1|p
autre|autre4|p
gent|gent|p
qi|qi|p
##|##
estoient|estoient1|p
en|en|p
la|la|p
cité|cité|p
dormorent|dormorent|p
##|##
tos|tos4|p
car|car|p
nen|nen|p
avoient|avoient|p
paor|paor|p
##|##
ni|ni|p
regart|regart|p
nuls|nuls1|p
por_ce_qe|por_ce_qe|p
seürs|seürs|p
##|##
cuidoient|cuidoient|p
estre|estre3|p
,|,|p
mes|mes|p
nen|nen|p
##|##
estoient|estoient|p
mie|mie|p
car|car|p
adonc|adonc|p
avint|avint|p
##|##
il|il2|p
ce|ce|p
por|por|p
qoi|qoi|p
il|il1|p
##|##
orent|orent|p
moult|moult|p
grant|grant1|p
destorbier|destorbier|p
,|,|p
##|##
et|et|p
puis_aprés|puis_aprés|p
en|en|p
vint|vint|p
moult|moult|p
##|##
grant|grant4|p
destrutions|destrutions|p
por_ce_qe|por_ce_qe|p
enluec|enluec|p
fu|fu1|p
##|##
fait|fait2|p
à_cele_fois|à_cele_fois|p
.|.|p
coment|coment|p
il|il1|p
##|##
rouberent|rouberent|p
le|le|p
tenple|tenple1|p
et|et|p
priserent|priserent|p
##|##
dame|dame|p
heleine|heleine|p
et|et|p
moult_de|moult_de|p
l’|l’1|p
##|##
autre|autre4|p
gent|gent|p
tant|tant|p
alerent|alerent|p
les|les|p
##|##
troiez|troiez|p
en_tel_mainiere_q’|en_tel_mainiere_q’|p
il|il1|p
vindrent|vindrent|p
au|au|p
##|##
temple|temple1|p
;|;|p
et|et|p
quant|quant|p
il|il1|p
furent|furent1|p
##|##
venus|venus1|p
,|,|p
il|il1|p
sonerent|sonerent|p
tot_maintenant|tot_maintenant|p
##|##
un|un|p
gresle|gresle|p
si_com|si_com|p
il|il1|p
avoient|avoient1|p
##|##
establi|establi|p
.|.|p
à|à|p
celui|celui1|p
son|son3|p
##|##
mist|mist|p
ciascun|ciascun|p
main|main|p
à|à|p
l’|l’1|p
##|##
espee|espee|p
et|et|p
la|la1|p
traïst|traïst|p
hors|hors|p
##|##
dou|dou|p
frore|frore|p
,|,|p
puis|puis|p
corurent|corurent|p
##|##
sus|sus|p
à|à|p
cele|cele|p
gent|gent|p
et|et|p
##|##
les|les4|p
ferirent|ferirent|p
des|des2|p
espees|espees|p
et|et|p
##|##
les|les4|p
ocistrent|ocistrent1|p
et|et|p
detrencherent|detrencherent1|p
en_poi_d’|en_poi_d’|p
##|##
ore|ore1|p
à|à|p
tot|tot7|p
lor|lor2|p
volontés|volontés1|p
##|##
.|.|p
dame|dame|p
heleine|heleine|p
,|,|p
la|la|p
##|##
belle|belle|p
dame|dame|p
et|et|p
la|la|p
saje|saje3|p
##|##
,|,|p
pristrent|pristrent|p
il|il1|p
qi|qi|p
ne|ne|p
##|##
se|se|p
fist|fist1|p
faire|faire|p
mie|mie|p
guere|guere|p
##|##
force|force|p
;|;|p
des|des1|p
autrees|autrees|p
gens|gens|p
lierent|lierent|p
##|##
tant_com|tant_com|p
il|il1|p
vostrent|vostrent1|p
.|.|p
il|il1|p
##|##
pristrent|pristrent|p
avec|avec|p
dame|dame|p
heleine|heleine|p
maintes|maintes3|p
##|##
dames|dames|p
et|et|p
damoiseles|damoiseles1|p
de|de|p
haut|haut|p
##|##
paraje|paraje|p
q’|q’|p
il|il1|p
enmenerent|enmenerent|p
ho|ho|p
##|##
els|els1|p
.|.|p
cels|cels|p
qe|qe|p
si|si|p
##|##
soudainement|soudainement|p
furent|furent2|p
asaillis|asaillis1|p
furent|furent4|p
si|si|p
##|##
esbaïs|esbaïs1|p
qi|qi1|p
ne|ne|p
sorent|sorent|p
consoil|consoil1|p
##|##
prendre|prendre|p
,|,|p
defendre|defendre1|p
ni|ni|p
garentir|garentir|p
##|##
;|;|p
por_ce|por_ce|p
furent|furent2|p
il|il1|p
lïés|lïés|p
trois|trois|p
##|##
à|à|p
trois|trois|p
.|.|p
moult|moult|p
horent|horent1|p
##|##
les|les|p
troienz|troienz2|p
tost|tost|p
roubés|roubés2|p
le|le|p
##|##
tenple|tenple1|p
de|de|p
l’|l’|p
or|or1|p
et|et|p
##|##
de|de|p
l’|l’|p
argent|argent|p
et|et|p
de|de|p
##|##
tos|tos1|p
les|les|p
autres|autres2|p
ahornement|ahornement1|p
qi|qi2|p
##|##
moult|moult|p
i|i|p
troverent|troverent|p
à|à|p
grant|grant4|p
##|##
abondance|abondance|p
:|:|p
tant|tant|p
i|i|p
troverent|troverent|p
grant|grant4|p
##|##
richesse|richesse|p
q’|q’1|p
il|il1|p
ne|ne|p
porent|porent1|p
##|##
toute|toute|p
porter|porter|p
à|à|p
celui|celui1|p
point|point1|p
##|##
.|.|p
la|la|p
criee|criee|p
estoit|estoit1|p
moult|moult|p
##|##
grant|grant4|p
qe|qe1|p
les|les|p
gresois|gresois2|p
fesoient|fesoient|p
##|##
por_ce_qe|por_ce_qe|p
navrés|navrés|p
et|et|p
mors|mors2|p
et|et|p
##|##
detrenchés|detrenchés|p
estoient|estoient3|p
moult|moult|p
dolereusement|dolereusement|p
.|.|p
##|##
si|si|p
vos|vos|p
di|di|p
qe|qe3|p
moult|moult|p
##|##
estoit|estoit3|p
bien|bien4|p
avenus|avenus|p
adonc|adonc|p
as|as|p
##|##
troienz|troienz1|p
ce|ce2|p
ne|ne|p
fust|fust5|p
ce_qe|ce_qe|p
##|##
sor|sor|p
le|le|p
port|port|p
avoit|avoit1|p
un|un|p
##|##
chastel|chastel1|p
q’|q’2|p
eslee|eslee|p
avoit|avoit|p
non|non2|p
##|##
.|.|p
en|en|p
celui|celui1|p
chastel|chastel|p
avoit|avoit1|p
##|##
bone|bone|p
gent|gent|p
et|et|p
vaillant|vaillant|p
et|et|p
##|##
saje|saje3|p
et|et|p
,|,|p
quant|quant|p
il|il1|p
##|##
hoïrent|hoïrent|p
le|le|p
cri|cri1|p
,|,|p
il|il1|p
##|##
corirent|corirent1|p
tot_maintenant|tot_maintenant|p
à|à|p
lor|lor5|p
armes|armes|p
##|##
,|,|p
si|si|p
furent|furent4|p
moult|moult|p
tost|tost|p
##|##
armés|armés2|p
et|et|p
mis|mis6|p
à|à|p
la|la|p
##|##
voie|voie|p
vers|vers|p
la|la|p
citee|citee|p
.|.|p
##|##
si|si|p
avoient|avoient|p
ho|ho|p
els|els1|p
moult|moult|p
##|##
grant|grant1|p
luminaire|luminaire|p
de|de|p
scandoiles|scandoiles|p
et|et|p
##|##
de|de|p
blandons|blandons|p
,|,|p
dou|dou|p
qels|qels|p
##|##
i|i|p
veoient|veoient|p
moult|moult|p
clerement|clerement|p
.|.|p
##|##
et|et|p
ensi|ensi|p
alant|alant|p
vers|vers|p
la|la|p
##|##
criee|criee|p
,|,|p
encontrerent|encontrerent|p
les|les|p
troienz|troienz1|p
##|##
qi|qi|p
venoient|venoient|p
chargés|chargés|p
dou|dou|p
tresor|tresor|p
##|##
et|et|p
de|de|p
l’|l’|p
avoir|avoir1|p
et|et|p
##|##
menoient|menoient|p
avec|avec|p
els|els1|p
moult_de|moult_de|p
prisoniers|prisoniers|p
##|##
ausi|ausi|p
lïés|lïés1|p
qi|qi|p
crioient|crioient|p
et|et|p
##|##
braoient|braoient|p
.|.|p
et|et|p
quant|quant|p
il|il1|p
##|##
les|les4|p
virent|virent|p
ensi|ensi|p
aler|aler|p
,|,|p
##|##
il|il1|p
ne|ne|p
firent|firent|p
nuls|nuls1|p
delaiement|delaiement1|p
##|##
,|,|p
ains|ains|p
se|se1|p
ferirent|ferirent1|p
entr’|entr’|p
##|##
elx|elx|p
,|,|p
si|si|p
comencerent|comencerent|p
à|à|p
##|##
ferir|ferir1|p
et|et|p
à|à|p
doner|doner|p
d’|d’|p
##|##
espees|espees|p
et|et|p
de|de|p
lances|lances|p
et|et|p
##|##
de|de|p
cugnees|cugnees|p
et|et|p
de|de|p
gusarmes|gusarmes|p
##|##
moult|moult|p
grant|grant4|p
coux|coux|p
.|.|p
si|si|p
##|##
vos|vos|p
di|di|p
qe|qe3|p
,|,|p
se|se2|p
##|##
les|les|p
troienz|troienz2|p
ne|ne|p
fussent|fussent1|p
si|si|p
##|##
bien|bien4|p
armés|armés|p
com|com|p
il|il1|p
estoient|estoient|p
##|##
,|,|p
jamés|jamés|p
ne|ne|p
fussent|fussent2|p
à|à|p
##|##
troie|troie|p
repairés|repairés1|p
.|.|p
coment|coment|p
les|les|p
##|##
troienz|troienz2|p
furent|furent2|p
asaillis|asaillis1|p
et|et|p
moult|moult|p
##|##
conbatus|conbatus|p
qant|qant|p
il|il1|p
repairoient|repairoient|p
à|à|p
##|##
lor|lor5|p
nes|nes1|p
à|à|p
els|els1|p
dou|dou|p
##|##
chastel|chastel|p
les|les4|p
hont|hont|p
si|si|p
fort|fort|p
##|##
chargés|chargés1|p
et|et|p
maumis|maumis1|p
qe|qe3|p
à_poi_q’|à_poi_q’|p
##|##
il|il1|p
ne|ne|p
li|li4|p
mistrent|mistrent|p
à|à|p
##|##
desconfiture|desconfiture|p
car|car|p
il|il1|p
le|le5|p
troverent|troverent|p
##|##
tos|tos1|p
chargés|chargés|p
de|de|p
l’|l’|p
avoir|avoir1|p
##|##
et|et|p
dou|dou|p
tresor|tresor|p
q’|q’|p
il|il1|p
##|##
avoient|avoient1|p
pris|pris1|p
.|.|p
si|si|p
vos|vos|p
##|##
di|di|p
qe|qe3|p
lor|lor4|p
besoignoit|besoignoit|p
moult|moult|p
##|##
bien|bien4|p
qe|qe3|p
lor|lor5|p
nes|nes1|p
fussent|fussent3|p
##|##
si|si|p
près|près|p
com|com|p
elle|elle1|p
estoient|estoient1|p
##|##
por_ce_qe|por_ce_qe|p
à|à|p
moult|moult|p
grant|grant4|p
poine|poine|p
##|##
i|i|p
chargerent|chargerent|p
l’|l’|p
avoir|avoir1|p
et|et|p
##|##
les|les|p
prisons|prisons|p
.|.|p
si|si|p
en|en|p
##|##
i|i|p
ot|ot2|p
avant|avant|p
asés_de|asés_de|p
mors|mors3|p
##|##
.|.|p
quant|quant|p
il|il1|p
orent|orent1|p
chargee|chargee|p
##|##
la|la|p
roube|roube|p
et|et|p
les|les|p
presoniers|presoniers|p
##|##
,|,|p
il|il1|p
retornerent|retornerent|p
sor|sor|p
les|les|p
##|##
gresois|gresois1|p
,|,|p
les|les|p
escus|escus|p
pris|pris4|p
##|##
et|et|p
les|les1|p
espees|espees|p
traites|traites|p
,|,|p
##|##
si|si|p
lor|lor4|p
dounerent|dounerent|p
moult|moult|p
grant|grant4|p
##|##
coux|coux|p
et|et|p
les|les4|p
hocistrent|hocistrent|p
et|et|p
##|##
detrencherent|detrencherent1|p
,|,|p
neis|neis|p
de|de|p
lor|lor4|p
##|##
meïsmes|meïsmes6|p
hocïoient|hocïoient|p
il|il1|p
por|por|p
la|la|p
##|##
escurtés|escurtés|p
de|de|p
la|la|p
nuit|nuit|p
qi|qi|p
##|##
ne|ne|p
·s|·s|p
connoisoient|connoisoient|p
.|.|p
à_la_fin|à_la_fin|p
##|##
furent|furent2|p
les|les|p
gresois|gresois2|p
dou|dou|p
chastel|chastel|p
##|##
desconfis|desconfis|p
et|et|p
hocis|hocis1|p
et|et|p
pris|pris6|p
##|##
,|,|p
si|si|p
se|se1|p
mistrent|mistrent|p
en|en|p
##|##
fuie|fuie|p
vers|vers|p
la|la|p
forteresse|forteresse|p
dou|dou|p
##|##
chastel|chastel|p
desconfis|desconfis1|p
et|et|p
hocis|hocis|p
et|et|p
##|##
pris|pris4|p
,|,|p
si|si|p
se|se1|p
mistrent|mistrent|p
##|##
de_denz|de_denz|p
le|le|p
chastel|chastel|p
et|et|p
cloistrent|cloistrent|p
##|##
les|les1|p
portes|portes|p
.|.|p
coment|coment|p
les|les|p
##|##
troiens|troiens|p
se|se1|p
recoillirent|recoillirent|p
desus|desus1|p
lor|lor5|p
##|##
nes|nes1|p
quant|quant|p
la|la|p
desconfiture|desconfiture|p
fu|fu1|p
##|##
ensi|ensi|p
fete|fete|p
,|,|p
les|les|p
troiens|troiens|p
##|##
se|se1|p
recoillirent|recoillirent|p
tot|tot5|p
sor|sor|p
lor|lor5|p
##|##
nes|nes1|p
,|,|p
fors|fors|p
le|le1|p
mors|mors3|p
##|##
qi|qi|p
asés|asés|p
en|en|p
remestrent|remestrent|p
en|en|p
##|##
la|la|p
contree|contree|p
,|,|p
qi|qi|p
ne|ne|p
##|##
retornerent|retornerent|p
à|à|p
troie|troie|p
jamés|jamés|p
,|,|p
##|##
de|de|p
qoi|qoi|p
lor|lor7|p
amis|amis2|p
plorerent|plorerent|p
##|##
et|et|p
plaignirent|plaignirent|p
lonc|lonc|p
tenz|tenz|p
aprés|aprés1|p
##|##
.|.|p
et|et|p
quant|quant|p
il|il1|p
furent|furent2|p
##|##
ensi|ensi|p
recoillis|recoillis1|p
,|,|p
il|il1|p
demorerent|demorerent|p
##|##
au|au|p
port|port|p
jusque|jusque|p
la|la|p
maitinee|maitinee|p
##|##
,|,|p
puis|puis|p
se|se1|p
mistrent|mistrent|p
à|à|p
##|##
la|la|p
voie|voie|p
car|car|p
li|li|p
tens|tens|p
##|##
estoit|estoit1|p
doux|doux|p
et|et|p
soëf|soëf|p
et|et|p
##|##
l’|l’|p
air|air1|p
estoit|estoit1|p
cler|cler|p
et|et|p
##|##
serin|serin|p
.|.|p
celui|celui1|p
jor|jor|p
nagerent|nagerent|p
##|##
jusque|jusque|p
soir|soir|p
fu|fu2|p
venus|venus|p
,|,|p
##|##
li|li|p
vent|vent1|p
baisa|baisa1|p
et|et|p
la|la|p
##|##
mer|mer|p
fu|fu|p
qoie|qoie|p
et|et|p
soëf|soëf1|p
##|##
.|.|p
il|il1|p
estoient|estoient1|p
en|en|p
moult|moult|p
##|##
grant|grant1|p
talent|talent|p
d’|d’|p
aler|aler|p
en|en|p
##|##
lor|lor1|p
païs|païs|p
,|,|p
por_ce|por_ce|p
prioient|prioient|p
##|##
tot|tot1|p
les|les|p
diex|diex|p
qi|qi|p
lor|lor4|p
##|##
donassent|donassent|p
bon|bon1|p
vent|vent|p
et|et|p
droiturier|droiturier|p
##|##
q’|q’1|p
il|il1|p
peüssent|peüssent|p
tost|tost|p
aler|aler|p
##|##
.|.|p
qe|qe2|p
vos|vos|p
doi|doi1|p
dire|dire|p
##|##
?|?|p
il|il1|p
nagerent|nagerent|p
tant|tant|p
as|as|p
estoilles|estoilles|p
##|##
et|et|p
au|au|p
soleil|soleil|p
q’|q’1|p
il|il1|p
##|##
ariverent|ariverent|p
avant|avant1|p
le|le1|p
set|set1|p
jors|jors|p
##|##
en|en|p
lor|lor2|p
contree|contree|p
.|.|p
ce|ce|p
##|##
fu|fu3|p
à|à|p
un|un|p
chastel|chastel|p
qi|qi|p
##|##
ert|ert|p
apellés|apellés|p
atenedon|atenedon|p
,|,|p
qi|qi|p
##|##
estoit|estoit|p
près_de|près_de|p
troie|troie|p
à|à|p
sis|sis|p
##|##
liues|liues|p
.|.|p
li|li|p
chastel|chastel1|p
estoit|estoit1|p
##|##
moult|moult|p
bel|bel|p
et|et|p
moult|moult|p
riche|riche2|p
##|##
et|et|p
delitable|delitable|p
,|,|p
si|si|p
i|i|p
##|##
demorerent|demorerent|p
cele|cele|p
nuit|nuit|p
moult|moult|p
haisiement|haisiement|p
##|##
.|.|p
maintenant|maintenant|p
prist|prist|p
paris|paris1|p
un|un|p
##|##
sien|sien|p
mesaje|mesaje1|p
,|,|p
si|si|p
l’|l’5|p
##|##
envoia|envoia|p
à|à|p
troie|troie|p
por|por|p
fere|fere|p
##|##
savoir|savoir1|p
au|au|p
roi|roi1|p
coment|coment|p
il|il|p
##|##
estoit|estoit3|p
arivés|arivés2|p
.|.|p
li|li|p
mesaje|mesaje|p
##|##
se|se|p
mist|mist|p
à|à|p
la|la|p
voie|voie|p
##|##
et|et|p
tant|tant|p
fist|fist|p
q’|q’1|p
il|il|p
##|##
vint|vint|p
devant|devant1|p
le|le|p
roi|roi1|p
et|et|p
##|##
li|li2|p
conta|conta|p
coment|coment|p
paris|paris1|p
et|et|p
##|##
sa|sa|p
conpaignie|conpaignie|p
estoient|estoient2|p
arivés|arivés3|p
à|à|p
##|##
atenedon|atenedon1|p
,|,|p
et|et|p
coment|coment|p
il|il1|p
##|##
avoient|avoient1|p
en|en|p
grese|grese|p
esploitiés|esploitiés|p
,|,|p
##|##
et|et|p
le|le|p
grant|grant1|p
gaaing|gaaing|p
et|et|p
##|##
la|la|p
grant|grant4|p
proie|proie|p
qu’|qu’|p
il|il1|p
##|##
avoient|avoient1|p
coillie|coillie|p
,|,|p
et|et|p
coment|coment|p
##|##
il|il1|p
avoient|avoient1|p
dame|dame|p
heleine|heleine|p
amenee|amenee|p
##|##
qi|qi|p
estoit|estoit1|p
fille|fille|p
au|au|p
roi|roi1|p
##|##
menelaus|menelaus|p
.|.|p
quant|quant|p
les|les|p
rois|rois|p
##|##
et|et|p
les|les|p
autres|autres1|p
barons|barons2|p
hoïrent|hoïrent|p
##|##
les|les1|p
novelles|novelles|p
,|,|p
il|il1|p
en|en|p
##|##
furent|furent4|p
moult|moult|p
aleigre|aleigre2|p
et|et|p
joieus|joieus|p
##|##
,|,|p
mes|mes|p
je|je|p
vos|vos|p
di|di|p
##|##
qe|qe3|p
cele|cele|p
grant|grant4|p
alegresse|alegresse|p
lor|lor4|p
##|##
retorna|retorna|p
puis|puis|p
en|en|p
grant|grant4|p
tristor|tristor|p
##|##
car|car|p
tels|tels|p
en|en|p
firent|firent|p
grant|grant4|p
##|##
joie|joie|p
qi|qi|p
en|en|p
furent|furent4|p
tristes|tristes|p
##|##
et|et|p
corrociéz|corrociéz3|p
à|à|p
desmesure|desmesure|p
.|.|p
##|##
ci|ci|p
dit|dit|p
coment|coment|p
dame|dame|p
helene|helene|p
##|##
se|se|p
demente|demente|p
et|et|p
se|se|p
plaint|plaint|p
##|##
ho|ho|p
les|les1|p
autres|autres3|p
dames|dames|p
et|et|p
##|##
damoiselles|damoiselles|p
qui|qui|p
avec|avec|p
li|li3|p
estoient|estoient3|p
##|##
prise|prise|p
ensi_com|ensi_com|p
je|je|p
vos|vos|p
ai|ai1|p
##|##
dit|dit4|p
,|,|p
s’|s’1|p
erbergerent|erbergerent|p
les|les|p
##|##
troienz|troienz2|p
cele|cele|p
nuit|nuit|p
à|à|p
atendon|atendon|p
##|##
.|.|p
quant|quant|p
dame|dame|p
heleine|heleine|p
se|se|p
##|##
vit|vit|p
arivee|arivee|p
en|en|p
estrange|estrange|p
contree|contree|p
##|##
et|et|p
loins|loins|p
de|de|p
son|son1|p
païs|païs|p
##|##
,|,|p
si|si|p
se|se|p
comensa|comensa|p
moult|moult|p
##|##
à|à|p
plaindre|plaindre|p
et|et|p
à|à|p
demencer|demencer|p
##|##
en_tel_mainiere|en_tel_mainiere|p
:|:|p
elle|elle|p
plaignoit|plaignoit1|p
son|son1|p
seignor|seignor|p
##|##
menelax|menelax|p
,|,|p
q’|q’|p
